         4267112 function calls (4191631 primitive calls) in 99.764 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       20    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2487(get_matrix)
        9    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:583(set_linewidth)
       12    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:3445(__setmask__)
      178    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/sinter/_data/_existing_data.py:15(__init__)
      237    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/markers.py:449(_set_nothing)
       10    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/scale.py:718(scale_factory)
       18    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:906(update_scalarmappable)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/jupyter_client/session.py:600(msg_id)
       18    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:263(have_units)
       20    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2766(_revalidate)
       69    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/cbook.py:2313(_is_torch_array)
        5    0.000    0.000    1.150    0.230 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/pyplot.py:569(show)
       13    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3695(get_xlim)
       41    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:1738(update_units)
       42    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/spines.py:135(get_patch_transform)
       89    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
      196    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/classes/reportviews.py:190(__getitem__)
       20    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/jupyter_client/session.py:92(json_packer)
        5    0.000    0.000    0.035    0.007 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/PIL/ImageFile.py:535(_save)
       10    0.000    0.000    0.009    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:1115(set_clip_path)
       32    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:1424(getmaskarray)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/PIL/Image.py:3181(frombuffer)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        5    0.000    0.000    0.004    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib_inline/backend_inline.py:21(new_figure_manager)
       24    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:433(_check_fill_value)
       20    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/spines.py:300(set_position)
       15    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/figure.py:220(get_children)
        8    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/drawing/nx_pylab.py:503(<listcomp>)
        9    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3661(set_xbound)
      7/5    0.000    0.000    0.017    0.003 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:442(wrapper)
        5    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:1251(_gen_axes_spines)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colors.py:513(<listcomp>)
       46    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:1714(nonsingular)
      178    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       17    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:921(update_from_data_xy)
        5    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:2039(_signature_bound_method)
       58    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
       12    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:1704(mask_or)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/classes/graph.py:1376(edges)
       18    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colorizer.py:592(_get_colorizer)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/numeric.py:67(zeros_like)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/pyplot.py:556(draw_if_interactive)
      177    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:132(<dictcomp>)
      236    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:1557(<genexpr>)
       10    0.000    0.000    1.033    0.103 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/artist.py:92(draw_wrapper)
       20    0.000    0.000    0.014    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:534(__get__)
    25/20    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:1127(get_position)
      300    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        5    0.000    0.000    0.005    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:1607(__init__)
       89    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       72    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2208(<lambda>)
       28    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/jupyter_client/session.py:675(sign)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/shuffle_all_cxs/simultaneous_scheduling.py:27(<dictcomp>)
        2    0.000    0.000   99.794   49.897 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/IPython/core/interactiveshell.py:3631(run_code)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/IPython/lib/pretty.py:348(__init__)
       15    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:830(set_edgecolor)
       13    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colorizer.py:226(_set_cmap)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/figure.py:772(_add_axes_internal)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colors.py:507(<setcomp>)
    34/26    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:2377(__eq__)
      354    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.11/3.11.5/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:1230(__deepcopy__)
       75    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:1797(have_units)
      205    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/markers.py:272(get_fillstyle)
       28    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:2349(setter)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/classes/function.py:880(get_edge_attributes)
        4    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:1025(__init__)
       89    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:783(is_string_or_list_of_strings)
       36    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:801(get_edgecolor)
       18    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/ticker.py:2249(view_limits)
      188    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2096(_clip_dispatcher)
      177    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/transforms.py:139(<dictcomp>)
        5    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:1266(<dictcomp>)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3263(set_axisbelow)
       26    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:1381(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/extras.py:287(__call__)
        5    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:833(set_subplotspec)
       88    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/cbook.py:158(__setitem__)
       10    0.000    0.000    0.009    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3302(grid)
        9    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colorizer.py:53(__init__)
        5    0.000    0.000    0.002    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/ipykernel/zmqshell.py:64(_flush_streams)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/gridspec.py:191(_check_gridspec_exists)
       79    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/colors.py:237(_has_alpha_channel)
       12    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/ma/core.py:4624(ravel)
        8    0.000    0.000    0.005    0.001 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/collections.py:1014(draw)
       55    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/IPython/core/formatters.py:420(_check_return)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/numpy/lib/arraysetops.py:766(isin)
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:76(destroy_all)
       10    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axis.py:1906(set_major_formatter)
        9    0.000    0.000    0.001    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/axes/_base.py:3914(set_ybound)
        5    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HMAC' objects}
       11    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/ipykernel/iostream.py:505(parent_header)
       27    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/text.py:587(set_clip_box)
        4    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/networkx/classes/function.py:1219(selfloop_edges)
      204    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        5    0.000    0.000    0.000    0.000 /Users/pderks/Documents/ldpc_optimization/ldpc_optimization/.venv/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:117(set_active)
